x coord, y coord, z coord, scalar
31.9291, 8.94555, 53.7359, 1.18518
22.288, 18.9827, 7.38866, 1.76257
30.7248, 34.5983, 15.9735, 1.79093
19.1904, 2.21432, 50.9305, 1.65884
25.4138, 11.3864, -1.50609, 1.39395
42.4811, 10.5256, 58.5054, 1.11877
27.2496, 17.6246, 14.1174, 1.56194
16.8921, 30.3112, -9.28139, 1.14559
36.6153, 21.6148, 28.3896, 1.39976
45.3189, 8.47986, 56.5949, 1.3714
47.7393, 7.94841, 53.8077, 1.64627
22.1951, 27.9069, 0.601578, 1.12189
24.5861, 7.07667, 47.7249, 1.59423
24.7863, 15.6124, 1.2358, 1.25193
11.016, 34.692, -16.8229, 1.37587
37.8403, 32.7963, 23.601, 1.11302
17.7393, 32.551, -5.89362, 1.52544
48.2569, 7.6528, 51.3988, 1.42426
43.0524, 17.8774, 37.7298, 1.67499
26.8489, 17.1444, 7.42872, 1.818
38.9845, 22.7038, 27.993, 1.53467
37.3223, 25.8935, 30.2385, 1.43963
23.308, 15.5578, 6.16725, 1.43679
31.5349, 8.50539, 51.4844, 1.48467
47.957, 9.17618, 52.4662, 1.42929
28.345, 7.90088, 50.1818, 1.18661
22.6439, 17.1404, 4.52427, 1.56686
32.5598, 34.8093, 14.1777, 1.70944
44.0089, 10.7181, 52.0534, 1.82521
18.3785, 29.3215, -7.2231, 1.31388
33.9244, 31.9068, 18.1247, 1.16659
47.3868, 15.7939, 35.6563, 1.30635
50.6187, 9.91872, 43.6021, 1.67838
48.9088, 8.6202, 46.3744, 1.32102
42.0197, 18.5525, 34.8153, 1.21757
28.2052, 20.6535, 17.9949, 1.09833
25.5913, 17.3803, 12.2594, 1.31014
29.3354, 21.6869, 23.5308, 1.51304
25.6085, 16.3888, 14.2043, 1.27647
44.2123, 17.4043, 36.8208, 1.26841
13.4997, 29.3842, -17.8035, 1.32143
38.3522, 30.9977, 28.5745, 1.20853
22.5103, 28.1808, 2.03071, 1.32555
31.1354, 33.1568, 15.6329, 1.50282
27.6633, 22.9817, 19.4039, 1.37638
14.8776, 29.631, -15.029, 1.16453
35.4207, 23.0809, 25.7563, 1.33511
26.0295, 30.8, 9.86365, 1.68915
49.7106, 15.4816, 37.4334, 1.55516
22.281, 14.1695, 11.0758, 1.72889
20.1277, 29.3616, -2.95202, 1.24199
19.8198, 2.83704, 51.1658, 1.37808
28.1029, 21.5138, 23.1174, 1.64913
29.3324, 23.0645, 18.2502, 1.22756
33.6109, 35.8436, 20.2462, 1.8013
22.0668, 5.97393, 52.5878, 1.37409
48.1545, 6.70338, 50.4801, 1.63707
21.4651, 3.48072, 52.9279, 1.33794
38.6626, 12.569, 59.7153, 1.28334
38.1971, 35.2103, 27.0717, 1.61549
