x coord, y coord, z coord, scalar
24.3141, 29.1498, 3.40781, 6.85468
23.3811, 18.3922, 11.7011, 8.72078
39.1167, 23.7892, 27.7904, 6.05922
28.9424, 29.7205, 6.46073, 8.36364
48.4732, 13.6877, 39.1013, 10.4406
18.7078, 29.6916, -1.13385, 9.53485
31.6279, 23.8967, 23.225, 6.09805
46.3564, 13.2792, 34.9886, 5.05615
32.19, 7.89534, 54.2774, 9.46022
27.4316, 21.4983, 23.0099, 4.95761
11.5107, 33.4896, -16.285, 8.43625
47.251, 8.35575, 46.333, 7.1771
23.7199, 16.5097, 8.58876, 9.82104
32.102, 10.4977, 56.7565, 6.48951
14.793, 29.4758, -17.6398, 8.55506
26.1438, 11.7273, 0.440006, 10.0188
37.7236, 33.0095, 19.5818, 8.40848
19.4073, 5.90955, 51.1055, 6.29671
29.2891, 8.71938, 49.4033, 7.94906
30.1674, 20.0822, 21.4118, 6.86645
22.4607, 16.7731, 10.4631, 8.94989
26.8855, 11.5903, 1.09154, 9.27041
24.6553, 8.19836, 48.6395, 7.34194
16.617, 32.4008, -12.3064, 9.11505
48.4662, 11.5172, 39.7261, 7.41252
29.777, 33.3908, 12.5342, 7.65262
31.7003, 21.5593, 25.0065, 8.83713
48.2257, 14.9383, 38.473, 11.2018
49.3458, 10.5911, 44.3739, 9.20147
22.1081, 4.61948, 50.0968, 8.33151
35.4877, 26.4126, 29.715, 5.69451
29.4662, 32.4265, 11.4102, 10.2911
18.5766, 31.9074, -6.15247, 9.15514
47.4333, 11.3801, 41.0961, 6.84474
40.1119, 21.0782, 30.9108, 8.56574
25.2627, 11.2191, -0.924965, 8.71324
33.9918, 32.2099, 16.5479, 9.18602
28.534, 30.0759, 3.90108, 6.82055
25.6253, 16.5116, 16.5628, 5.19231
38.3579, 22.5703, 28.5125, 9.14938
44.1548, 8.39845, 54.7176, 10.1224
38.5177, 32.4502, 25.3555, 10.1706
23.0714, 20.3626, 13.2529, 5.56885
35.6964, 25.1064, 28.8674, 7.82446
19.2973, 30.1707, -7.26702, 9.28384
22.545, 17.6377, 14.9834, 6.91646
37.2356, 31.5181, 19.6493, 8.19101
35.5816, 32.625, 17.7364, 9.99795
28.3261, 21.8675, 17.1662, 10.1041
17.0295, 29.7039, -8.26852, 8.89236
50.167, 13.0555, 39.7043, 7.26739
16.6611, 30.5474, -16.2757, 7.39934
30.9127, 33.7846, 11.6165, 7.78509
45.3277, 14.9785, 37.4768, 10.0503
26.392, 13.9739, 2.57635, 9.39439
