x coord, y coord, z coord, scalar
29.7613, 19.3304, 20.1396, 47488.9
25.2801, 10.9321, 0.441867, 60888.2
48.1243, 15.4952, 36.295, 64168.4
43.7422, 6.9496, 54.6643, 87562.7
49.2908, 9.25854, 41.5333, 73922.7
17.2578, 31.7461, -5.25997, 72140.3
12.5948, 29.3891, -15.4137, 92206.5
34.2584, 10.3672, 53.8424, 77667.2
38.3974, 34.0712, 23.5716, 59738.1
23.1681, 16.7302, 12.9974, 50143
49.7073, 8.29438, 47.8558, 82548.8
31.5309, 33.888, 10.517, 58304.3
14.9251, 31.6757, -13.5696, 88168
28.4616, 33.0177, 8.18157, 57309.7
25.8714, 19.4499, 16.8446, 48146
14.3981, 30.6387, -12.3166, 85583.4
11.0616, 35.2922, -16.2253, 99554.6
34.6315, 32.2361, 20.329, 55643.6
21.2013, 29.8427, -3.98848, 64882.1
22.9601, 3.82292, 50.2893, 81401.1
26.3328, 16.6028, 7.30964, 50416.4
23.6515, 28.3615, 0.456433, 56085.3
35.0076, 35.2687, 16.8795, 59773.8
50.0014, 10.6573, 45.8541, 78547.9
35.6256, 23.7814, 28.9642, 48862.3
18.1543, 2.93218, 52.4328, 89330.4
27.7225, 27.2955, 2.59666, 53464
23.8185, 7.41878, 49.4855, 75628.8
27.8756, 23.2888, 20.3444, 48008.8
34.9846, 22.0628, 24.1195, 48446
16.4775, 33.046, -10.5032, 82615.4
37.2091, 32.0883, 19.0595, 57119.2
34.7065, 32.4623, 17.1303, 56342.7
26.0805, 20.1255, 19.0019, 47974.5
14.0972, 29.9157, -15.5505, 91345.3
24.3141, 29.1498, 3.40781, 54759.9
23.3811, 18.3922, 11.7011, 49471.3
39.1167, 23.7892, 27.7904, 51330.6
28.9424, 29.7205, 6.46073, 54325.2
48.4732, 13.6877, 39.1013, 67365.6
18.7078, 29.6916, -1.13385, 62907.8
31.6279, 23.8967, 23.225, 48109.7
46.3564, 13.2792, 34.9886, 61874.9
32.19, 7.89534, 54.2774, 80577.7
27.4316, 21.4983, 23.0099, 47647.9
11.5107, 33.4896, -16.285, 97710
47.251, 8.35575, 46.333, 77163
23.7199, 16.5097, 8.58876, 50635.2
32.102, 10.4977, 56.7565, 83339.7
14.793, 29.4758, -17.6398, 94517
26.1438, 11.7273, 0.440006, 59862.5
37.7236, 33.0095, 19.5818, 58363.9
19.4073, 5.90955, 51.1055, 83178.1
29.2891, 8.71938, 49.4033, 71220.7
30.1674, 20.0822, 21.4118, 47336.6
22.4607, 16.7731, 10.4631, 50743.3
26.8855, 11.5903, 1.09154, 59399.1
24.6553, 8.19836, 48.6395, 72912.3
16.617, 32.4008, -12.3064, 85062.7
48.4662, 11.5172, 39.7261, 69246.7
29.777, 33.3908, 12.5342, 56594.6
31.7003, 21.5593, 25.0065, 47246
48.2257, 14.9383, 38.473, 65880.8
49.3458, 10.5911, 44.3739, 75849.6
22.1081, 4.61948, 50.0968, 80793
35.4877, 26.4126, 29.715, 50581.4
29.4662, 32.4265, 11.4102, 55696.9
18.5766, 31.9074, -6.15247, 72522.5
47.4333, 11.3801, 41.0961, 68917.9
40.1119, 21.0782, 30.9108, 51082.8
25.2627, 11.2191, -0.924965, 62043.9
33.9918, 32.2099, 16.5479, 55829.6
28.534, 30.0759, 3.90108, 55958.8
25.6253, 16.5116, 16.5628, 49038.6
38.3579, 22.5703, 28.5125, 50116
44.1548, 8.39845, 54.7176, 86761.2
38.5177, 32.4502, 25.3555, 57999.8
23.0714, 20.3626, 13.2529, 49168.4
35.6964, 25.1064, 28.8674, 49696.4
19.2973, 30.1707, -7.26702, 71939
22.545, 17.6377, 14.9834, 49988.9
37.2356, 31.5181, 19.6493, 56473.5
35.5816, 32.625, 17.7364, 56883.7
28.3261, 21.8675, 17.1662, 47805.2
17.0295, 29.7039, -8.26852, 75163
50.167, 13.0555, 39.7043, 70993.4
16.6611, 30.5474, -16.2757, 91060.7
30.9127, 33.7846, 11.6165, 57600.2
45.3277, 14.9785, 37.4768, 60507
26.392, 13.9739, 2.57635, 55285.5
24.3791, 16.1867, 5.20482, 51661
24.71, 27.3514, 3.95012, 52333.7
20.2039, 27.7967, 0.881613, 57194.4
29.1831, 22.6526, 20.1133, 47744.2
34.5945, 35.2438, 17.4764, 59436.1
26.9338, 32.9584, 12.3669, 55930.9
49.1394, 9.92723, 52.1772, 86826.2
15.0043, 30.4696, -18.768, 97159.2
23.5461, 14.4495, 12.0747, 51451.6
26.7633, 21.4896, 15.7952, 47969
45.264, 9.44162, 57.7635, 92591
33.6402, 33.586, 15.0388, 57490.2
29.1239, 32.0076, 11.337, 55178.8
22.5375, 4.34337, 53.0124, 85418.4
29.126, 6.24768, 49.6964, 74575
24.2795, 7.90287, 48.8968, 73880.1
49.598, 10.2196, 41.7764, 73818
25.6227, 17.4848, 16.2547, 48692.6
23.5384, 13.7015, 1.61283, 56757.1
41.7781, 12.7304, 59.9445, 92156.4
16.1642, 28.4921, -15.6862, 88999.9
35.8584, 8.95248, 56.2673, 84082.7
26.9423, 28.9017, 6.00861, 53198.1
45.0229, 8.48035, 52.6675, 83962.4
30.2489, 5.41285, 50.4518, 76581.2
48.986, 14.0273, 39.7414, 68531.5
35.9722, 33.6781, 23.7269, 57798.6
29.0848, 22.5661, 21.0804, 47669.4
33.3414, 22.5008, 27.2463, 47589.7
16.5924, 31.245, -11.9128, 83357.4
45.0098, 15.6213, 38.0603, 60054.8
17.4484, 32.4331, -9.49229, 79474.2
27.3298, 21.374, 18.153, 47771.4
34.2493, 22.3161, 27.1405, 47810.9
22.1918, 30.1426, 0.606665, 58954.2
50.9374, 7.86704, 50.0875, 87655.5
21.7092, 32.0107, -1.55657, 64101.5
28.1414, 22.8734, 17.1326, 48005.4
24.9486, 15.058, 10.4121, 50869.2
10.0416, 35.7511, -18.1867, 104375
35.2078, 24.6837, 29.1043, 49190.4
42.8213, 10.812, 59.2138, 92452.5
36.5353, 30.8096, 28.6472, 55236.9
26.1076, 13.9394, 1.58909, 56142.1
33.4498, 10.9779, 56.6889, 82922.6
29.3892, 19.2605, 17.6926, 47759.2
27.4546, 18.6972, 15.4241, 48107
21.5851, 29.7352, -2.01075, 61699.8
41.6895, 22.2816, 32.027, 53253.6
46.0204, 13.659, 38.3307, 62879.1
48.3979, 12.8622, 38.9655, 67629.3
25.7318, 15.5046, 13.6502, 49830.4
28.6263, 22.0981, 17.9835, 47777.7
27.6525, 29.5933, 3.2227, 55565.9
39.5572, 19.7413, 34.0665, 50238.6
33.5503, 23.8154, 26.5587, 48242.6
19.6725, 29.2244, -5.47487, 67659.5
49.615, 13.602, 37.8901, 68458.5
37.4221, 33.0621, 25.9997, 58005.7
48.1945, 13.9498, 42.0466, 69350.3
28.0238, 29.9782, 9.84561, 53239.5
28.0001, 12.2772, 0.617174, 59250.1
28.2645, 14.1495, -2.63574, 61234.3
18.6097, 31.2167, -7.75864, 74365.3
27.4554, 29.6246, 7.35466, 53537.2
32.5173, 9.31105, 52.1285, 75087.4
23.9726, 17.6506, 8.23705, 49935.9
29.1978, 23.2805, 18.969, 47991.2
25.0841, 26.1417, -1.11428, 54830.6
15.9878, 30.0045, -11.1915, 81567.8
25.3628, 28.0985, 2.32057, 54018.7
30.4115, 21.4079, 16.8581, 47963.8
48.5375, 15.8681, 40.0859, 67280.2
25.3213, 13.4885, 2.71519, 55726.5
32.5459, 22.0574, 20.9246, 48003.8
36.4948, 31.6058, 18.5446, 56247.5
36.5251, 24.4429, 27.8958, 49776.8
46.1215, 9.56781, 54.0974, 86716
24.3643, 14.9761, -1.10522, 57906.2
34.6288, 8.98743, 54.9644, 81149.5
35.8832, 21.9763, 26.2713, 48552.2
24.7714, 16.9876, 9.28314, 49899
33.1518, 22.5012, 25.882, 47672.7
34.7952, 10.8497, 53.8123, 77323.5
19.2562, 30.7749, -9.29664, 76146.8
27.049, 31.5346, 8.08139, 55395.2
24.2915, 12.5682, 0.302943, 59170.5
34.9246, 11.7108, 55.0694, 79299.9
19.6117, 31.3133, -10.0144, 77731.9
19.0221, 31.7448, -10.8132, 79984.1
35.8501, 33.2765, 16.9979, 57885.7
35.1946, 33.5907, 18.462, 57622
27.9728, 13.8784, -0.454735, 58640.9
20.7758, 29.9911, -2.16024, 62756.8
25.4848, 29.1584, 4.08236, 54268.6
10.5096, 30.7426, -19.0575, 101882
35.7135, 31.9679, 19.0592, 56062.5
47.3852, 9.25914, 46.6366, 76913.8
44.2232, 15.5862, 39.0413, 59485.9
28.4099, 13.7941, -2.04984, 60849.9
37.9257, 33.5383, 28.4438, 59215.5
18.2782, 30.6641, -11.8134, 81384.6
